n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average
0.3800000000000001,-6.5527169050000005,-3.64288728,-5.834346905,-4.270901554,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,0.9616,0.9500000000000002,0.49,1.116,20.292,2.333333333333333,5.5,31.099999999999994,-5.47833485,4.47533247,0.63,5.70378865,2.2
0.0,-5.978286398333333,-3.64288728,-5.489688601,-4.0679546040000005,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,1.0148,0.0,0.01,1.2046666666666668,20.292,8.0,13.099999999999998,22.8,-5.140089933333334,5.309360936000001,0.73,9.87393098,5.6000000000000005
0.32,-4.022158778333333,-3.64288728,-4.316012029,-2.920983336,-3.64288728,-3.68065482,-3.68065482,2.0,28.1342,2.0,1.15,1.0436,0.3500000000000005,0.01,1.2526666666666668,15.028,2.333333333333333,18.5,31.099999999999994,-3.228471153333333,4.380568708,0.73,5.229969840000001,2.2
0.1999999999999999,-4.525073765,-3.64288728,-4.617761021,-3.222631002,-3.64288728,-3.68065482,-3.68065482,0.0,29.0546,4.0,1.47,0.9686,1.0,0.06,1.1276666666666666,19.63,1.0,5.5,81.1,-3.731217263333333,3.757265876,0.64,2.1134556800000004,1.4
0.26,-4.3940226891666665,-3.64288728,-4.5391303755,-3.1260381720000003,-3.64288728,-3.68065482,-3.68065482,0.0,27.3092,4.0,1.21,1.0556,1.2600000000000002,0.2575,1.2726666666666668,10.903,4.0,21.8,91.1,-3.570229213333333,3.39252125,0.73,1.3052061999999998,3.2
0.27,-4.403758894999999,-3.64288728,-4.544972099000001,-3.13413639,-3.64288728,-3.68065482,-3.68065482,0.0,27.2388,4.0,1.2,1.0592,1.2600000000000002,0.215,1.2786666666666668,10.551,4.666666666666667,22.7,91.1,-3.583726243333333,3.438272868,0.73,1.3052061999999998,3.6000000000000005
0.31,-4.821985468333334,-3.64288728,-4.795908043000001,-3.38945602,-3.64288728,-3.68065482,-3.68065482,0.0,28.8412,4.0,1.47,0.9696,1.2000000000000002,0.05,1.1293333333333333,18.563,1.6666666666666663,5.5,87.00000000000001,-4.00925896,4.263886394,0.63,4.64655827,1.8
0.03,-7.58802701,-3.64288728,-6.455532968,-4.94728271,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.44,0.9956,0.6500000000000004,0.01,1.1726666666666667,20.292,3.6666666666666665,8.2,22.8,-6.605636776666667,6.534271582000001,0.73,15.99848421,3.0
0.87,-3.1335939166666664,-3.64288728,-3.782873112,-2.396815836,-3.64288728,-3.68065482,-3.68065482,0.0,30.5846,4.0,0.6,1.1896,2.35,0.01,1.496,20.292,1.3333333333333333,81.2,94.21,-2.3548586533333333,2.738044768,0.73,4.287856059999999,1.6
0.3800000000000001,-6.951491496666667,-3.64288728,-6.07361166,-4.624784032,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,0.9676,0.75,0.145,1.126,20.292,2.6666666666666665,5.5,127.1,-6.06813898,4.46920753,0.53,5.673163949999999,2.4
0.29,-5.230364081666667,-3.64288728,-5.040935211000001,-3.586425204,-3.64288728,-3.68065482,-3.68065482,0.0,28.7446,4.0,1.47,0.9626,0.9500000000000002,0.3,1.1176666666666666,18.08,2.0,5.800000000000001,22.8,-4.337540933333334,4.193632912,0.67,4.29529086,2.0
0.3600000000000001,-5.877360098333334,-3.64288728,-5.4291328210000005,-3.918614898,-3.64288728,-3.68065482,-3.68065482,0.0,28.480600000000003,4.0,1.47,0.9586,0.9500000000000002,0.4,1.111,16.76,2.333333333333333,5.5,31.099999999999994,-4.891190423333334,4.471924094,0.62,5.686746770000001,2.2
0.2099999999999999,-4.184936355,-3.64288728,-4.4136785750000005,-2.982411448,-3.64288728,-3.68065482,-3.68065482,1.0,28.4346,3.0,1.26,1.0116,0.0499999999999998,0.01,1.1993333333333334,16.53,2.0,18.4,40.1,-3.33085134,4.397700404,0.73,5.31562832,2.0
0.1999999999999999,-4.907653271666667,-3.64288728,-4.847308725,-3.438846654,-3.64288728,-3.68065482,-3.68065482,0.0,27.6886,4.0,1.27,1.0148,1.2000000000000002,0.01,1.2046666666666668,12.8,4.0,13.099999999999998,123.0,-4.091576683333334,3.610228248,0.73,1.3782675400000004,3.2
0.03,-4.620788243333333,-3.64288728,-4.675189708,-3.1848305000000003,-3.64288728,-3.68065482,-3.68065482,2.0,28.3976,2.0,1.47,0.9576,0.25,0.01,1.1093333333333333,16.345,2.333333333333333,8.2,22.8,-3.6682164266666666,4.702750976,0.26,6.84088118,2.2
0.26,-4.383608786666667,-3.64288728,-4.532882034,-3.119076682,-3.64288728,-3.68065482,-3.68065482,0.0,27.3424,4.0,1.21,1.054,1.25,0.34,1.27,11.069,3.6666666666666665,21.3,91.1,-3.5586267300000003,3.371245702,0.73,1.3052061999999998,3.0
0.2299999999999999,-4.132831271666666,-3.64288728,-4.382415525000001,-2.98341351,-3.64288728,-3.68065482,-3.68065482,2.0,28.055,2.0,1.24,1.0176,0.2999999999999998,0.01,1.2093333333333334,14.632,2.333333333333333,15.2,22.8,-3.332521443333333,4.529977496,0.71,5.97701378,2.2
0.63,-3.3734201083333333,-3.64288728,-3.926768827,-2.540016404,-3.64288728,-3.68065482,-3.68065482,0.0,27.3346,4.0,0.84,1.1236,2.0500000000000003,0.01,1.386,11.03,1.0,44.2,309.1,-2.5935262666666667,3.061981942,0.73,2.66817019,1.4
0.1599999999999999,-6.762948755,-3.64288728,-5.960486015,-4.57470833,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,0.9796,0.4000000000000003,0.01,1.146,20.292,3.333333333333333,5.800000000000001,81.1,-5.984679476666667,3.80711675,0.64,2.3627100500000005,2.8
0.25,-4.355554807223333,-3.64288728,-4.516049646334,-3.101389798,-3.64288728,-3.68065482,-3.68065482,0.0,27.4336,4.0,1.22,1.05,1.2400000000000002,0.383333333,1.2633333333333334,11.525,2.6666666666666665,20.1,91.1,-3.52914859,3.393300508,0.73,1.3052061999999998,2.4
0.3400000000000001,-6.264199306666667,-3.64288728,-5.661236346,-4.222780698,-3.64288728,-3.68065482,-3.68065482,0.0,28.1806,4.0,1.47,0.9652,0.8499999999999996,0.155,1.122,15.26,2.6666666666666665,5.5,71.1,-5.398133423333333,4.528695612,0.56,5.970604359999999,2.4
0.0,-3.859583077223333,-3.64288728,-4.218466608334,-2.7712521060000004,-3.64288728,-3.68065482,-3.68065482,0.0,28.8486,4.0,1.47,1.0136,0.0,0.01,1.2026666666666668,18.6,1.6666666666666663,22.1,71.85000000000001,-2.9789191033333333,4.3114508780000005,0.73,4.88438069,1.8
0.1899999999999999,-5.283329928333333,-3.64288728,-5.072714719,-3.657737784,-3.64288728,-3.68065482,-3.68065482,0.0,27.4294,4.0,1.28,1.0532,1.1500000000000004,0.58,1.2686666666666668,11.504,3.6666666666666665,21.0,22.8,-4.456395233333334,4.204894769999999,0.73,4.35160015,3.0
0.05,-5.404224615,-3.64288728,-5.145251531,-3.736682044,-3.64288728,-3.68065482,-3.68065482,0.0,27.8446,4.0,1.47,0.9832,0.6500000000000004,0.15,1.152,13.58,3.6666666666666665,5.800000000000001,121.1,-4.587969,3.31509823,0.61,1.4025887499999996,3.0
0.3499999999999998,-3.570041418333333,-3.64288728,-4.044741613,-2.655007968,-3.64288728,-3.68065482,-3.68065482,3.0,29.2142,1.0,1.12,1.0356,0.5500000000000003,0.01,1.2393333333333334,20.292,2.6666666666666665,16.7,111.1,-2.7851788733333334,4.24166119,0.73,4.53543225,2.4
0.24,-4.303775071666666,-3.64288728,-4.484981805,-3.070592244,-3.64288728,-3.68065482,-3.68065482,0.0,27.5394,4.0,1.23,1.0496,1.23,0.15,1.2626666666666668,12.054,1.3333333333333333,18.3,91.1,-3.4778193333333336,3.340586298,0.73,1.3052061999999998,1.6
0.04,-6.57659556,-3.64288728,-5.848674098,-4.407911282000001,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,0.9706,0.5500000000000003,0.205,1.131,20.292,7.666666666666667,9.3,22.8,-5.706684396666667,5.6936965740000005,0.73,11.79560917,5.4
0.1699999999999999,-5.792235805,-3.64288728,-5.378058245,-3.99228056,-3.64288728,-3.68065482,-3.68065482,0.0,28.0586,4.0,1.47,0.9578,0.2000000000000001,0.01,1.1096666666666666,14.65,3.333333333333333,5.5,91.1,-5.013966526666667,4.010872436,0.54,3.38148848,2.8
0.3400000000000001,-7.132082448333333,-3.64288728,-6.1819662310000005,-4.796188546,-3.64288728,-3.68065482,-3.68065482,0.0,25.1286,4.0,1.47,0.9676,0.3499999999999996,0.01,1.126,20.292,3.0,5.5,81.1,-6.35381317,4.195763341999999,0.6,4.30594301,2.6
0.26,-4.967348833333333,-3.64288728,-4.8831260620000005,-3.4724879260000003,-3.64288728,-3.68065482,-3.68065482,0.0,27.5766,4.0,1.21,1.0556,1.25,0.165,1.2726666666666668,12.24,4.0,21.1,0.0,-4.1476454700000005,3.366285928,0.73,1.3052061999999998,3.2
0.5499999999999999,-3.303850268333333,-3.64288728,-3.885026923,-2.497930714,-3.64288728,-3.68065482,-3.68065482,0.0,27.5662,4.0,0.92,1.0816,1.87,0.01,1.316,12.188,1.0,29.3,91.1,-2.52338345,3.090958402,0.73,2.52328789,1.4
0.1499999999999999,-3.2258155466666665,-3.64288728,-3.83820609,-2.435846722,-3.64288728,-3.68065482,-3.68065482,0.0,28.7214,4.0,1.32,0.96,0.3500000000000005,0.2,1.1133333333333333,17.964,1.0,5.5,0.0,-2.41991013,3.502882696,0.73,1.3052061999999998,1.4
0.06,-5.661135093333334,-3.64288728,-5.299397818,-3.897883396,-3.64288728,-3.68065482,-3.68065482,0.0,27.7546,4.0,1.41,1.0136,1.0,0.01,1.2026666666666668,13.13,3.6666666666666665,11.4,91.1,-4.856637920000001,3.56547817,0.73,1.3052061999999998,3.0
0.0,-4.487782885276667,-4.45538074,-4.595386493166,-3.15910523,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.8294,4.0,1.22,1.1682,0.0,-0.03,1.4603333333333337,11.67,5.0,20.1,91.1,-3.625340976666667,3.747088186,1.03,3.0835936200000003,3.8
0.1400000000000001,-4.041246639443333,-4.45538074,-4.327464745666,-2.910922948,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.7022,4.0,1.22,1.0814,1.1399999999999997,-0.03,1.3156666666666668,11.67,2.333333333333333,14.6,91.1,-3.21170384,3.326214722,1.03,0.9792262999999995,2.2
0.1699999999999999,-4.367923159443333,-4.45538074,-4.523470657666,-3.09696454,-4.45538074,-4.60155445333,-4.60155445333,3.0,27.1698,1.0,1.22,1.0786,0.9900000000000002,-0.03,1.311,11.67,3.6666666666666665,15.0,96.1,-3.5217731600000004,4.068477445999999,0.54,4.69053992,3.0
0.2199999999999999,-4.669745157776667,-4.45538074,-4.704563856666001,-3.209919912,-4.45538074,-4.60155445333,-4.60155445333,1.0,27.1308,3.0,1.22,1.0706,1.59,-0.03,1.2976666666666667,11.67,3.0,14.3,91.1,-3.710032113333334,3.810591858,0.58,3.4011119800000005,2.6
0.3500000000000001,-4.189346322776666,-4.45538074,-4.416324555666,-3.003817678,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.5084,4.0,1.22,1.081,1.9400000000000004,-0.03,1.315,11.67,2.333333333333333,14.700000000000005,172.74,-3.36652839,3.71661399,0.85,2.93122264,2.2
0.53,-5.345348170833334,-4.45538074,-5.1099256645,-3.360213366,-4.45538074,-4.60155445333,-4.60155445333,3.0,28.435,1.0,1.22,0.9886,2.09,-0.03,1.161,11.67,3.6666666666666665,23.9,114.1,-3.9605212033333337,4.567584154,0.23,7.186073459999999,3.0
0.4099999999999999,-3.760622872776666,-4.45538074,-4.159090485666001,-2.7516315660000004,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.405,4.0,0.81,1.2366,0.8900000000000001,-0.03,1.5743333333333334,10.004,2.0,45.5,193.1,-2.9462182033333333,2.8355909,1.03,1.75807262,2.0
0.4499999999999999,-4.37112835111,-4.45538074,-4.525393772666,-3.097981496,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.0464,4.0,1.22,1.0166,1.84,-0.03,1.2076666666666669,11.67,2.0,23.5,381.1,-3.523468086666667,4.134884574,0.45,5.02257556,2.0
0.06,-4.44401358611,-4.45538074,-4.569124913666,-3.146003862,-4.45538074,-4.60155445333,-4.60155445333,1.0,26.7416,3.0,1.16,1.1325999999999998,0.9400000000000004,-0.03,1.401,11.67,3.0,17.999999999999996,91.1,-3.603505363333333,4.20829422,1.03,5.38962379,2.6
0.3099999999999999,-3.7688919744433336,-4.45538074,-4.164051946666,-2.7523789560000003,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.7784,4.0,0.91,1.1866,0.6600000000000001,-0.03,1.491,11.67,2.0,26.8,297.1,-2.9474638533333337,3.094747476,1.0,0.4622897399999996,2.0
0.02,-3.3901735277766667,-4.45538074,-3.936820878666,-2.514994922,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.7858,4.0,1.22,1.0904,0.8399999999999999,-0.03,1.3306666666666669,11.67,2.0,14.3,0.0,-2.5518237966666666,3.303321622,0.95,0.8647608,2.0
0.03,-4.711638669443333,-4.45538074,-4.729699963666,-3.2979634100000004,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5744,4.0,1.19,1.1576,0.0299999999999998,-0.03,1.4426666666666663,10.851,9.333333333333332,17.099999999999998,91.1,-3.856771276666667,3.246663652,1.03,0.5814709499999999,6.4
0.51,-6.28802096611,-4.45538074,-5.675529341666,-4.26788863,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.7042,4.0,1.22,1.0424,1.4400000000000004,-0.03,1.2506666666666668,11.67,4.0,19.6,91.1,-5.47331331,4.111071296,0.62,4.90350917,3.2
0.25,-4.34633372611,-4.45538074,-4.510516997666,-3.09550457,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.4626,4.0,1.22,1.0482,1.2400000000000002,-0.03,1.2603333333333333,11.67,2.333333333333333,19.8,91.1,-3.519339876666667,3.391410702,0.73,1.3052061999999998,2.2
0.0,-4.679173179165,-4.45538074,-4.694696924332,-3.258003262,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.7382,4.0,1.22,1.1472,0.0,-0.03,1.2515,11.67,3.0,14.3,91.1,-3.457566175,3.187205424,1.03,0.2841798099999999,2.8
0.01,-4.640660034443334,-4.45538074,-4.687112782666,-3.25130268,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.79,4.0,1.22,1.144,0.0100000000000002,-0.03,1.4200000000000002,11.67,2.6666666666666665,14.3,91.1,-3.779003393333333,3.147698792,1.0,0.2841798099999999,2.4000000000000004
0.3399999999999999,-3.72931106611,-4.45538074,-4.140303401666,-2.732844482,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.6532,4.0,0.88,1.2009999999999998,0.71,-0.03,1.515,11.245,4.333333333333334,31.2,91.1,-2.914906396666667,3.00252265,1.03,0.9234138699999996,3.4000000000000004
0.55,-5.88127690611,-4.45538074,-5.431482905666,-4.024023986,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.6402,4.0,1.22,1.0408,1.7199999999999998,-0.03,1.248,11.67,3.333333333333333,19.9,117.1,-5.066872236666667,3.805961448,0.55,3.3779599300000003,2.8
0.09,-4.123533886943333,-4.45538074,-4.376837094166,-2.962605266,-4.45538074,-4.60155445333,-4.60155445333,3.0,27.5062,1.0,1.22,1.0746,0.8899999999999997,-0.03,1.3043333333333331,11.67,3.6666666666666665,14.3,112.1,-3.297841036666667,3.305634108,0.62,0.8763232300000001,3.0
0.01,-4.67092255611,-4.45538074,-4.705270295666001,-3.269064522,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.8232,4.0,1.21,1.153,0.0099999999999997,-0.03,1.435,11.67,7.333333333333333,15.599999999999998,91.1,-3.8086064633333336,3.195359202,1.03,0.3249487000000002,5.2
0.1500000000000001,-4.658128634443333,-4.45538074,-4.697593942666,-3.2226000920000004,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.591,2.0,1.22,1.0666,1.34,-0.03,1.291,11.67,3.333333333333333,14.3,91.1,-3.731165746666667,3.391671274,0.53,1.3065090599999998,2.8
0.2299999999999999,-6.4375485644433335,-4.45538074,-5.765245900666001,-4.321856986,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.3892,4.0,1.22,1.1054,0.3900000000000001,-0.03,1.3556666666666668,11.67,4.666666666666667,14.3,0.0,-5.56326057,3.462196876,0.83,1.65913707,3.6000000000000005
0.02,-3.2028173069146666,-4.45538074,-3.824407146148801,-2.398893306,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.156,4.0,1.22,1.1126,0.9900000000000002,-0.03,1.3676666666666668,11.67,2.0,14.3,91.1,-2.3583211033333336,3.169290132,1.02,0.2841798099999999,2.0
0.0,-4.6452544116666665,-4.45538074,-4.689869409,-3.253871954,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.7652,4.0,1.22,1.1458,0.0100000000000002,-0.03,1.423,11.67,3.0,14.3,91.1,-3.783285516666667,3.142685576,1.02,0.2841798099999999,2.6
0.05,-4.008382772776667,-4.45538074,-4.307746425666,-2.8977081380000005,-4.45538074,-4.60155445333,-4.60155445333,3.0,27.178,1.0,1.17,1.1245999999999998,0.69,-0.03,1.3876666666666668,11.67,3.6666666666666665,14.3,112.1,-3.189679156666667,4.195316288,0.8,5.32473413,3.0
0.6100000000000001,-6.068952602776667,-4.45538074,-5.544088323666,-4.012358228,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0639999999999998,2.34,-0.03,1.2866666666666666,11.67,3.0,17.8,100.0,-5.047429306666667,4.443659708,0.63,6.56645123,2.6
0.57,-3.48529535722,-4.45538074,-3.993893976332,-2.586230314,-4.45538074,-4.60155445333,-4.60155445333,0.0,29.7292,4.0,0.65,1.2626,0.96,-0.03,1.6176666666666668,11.67,2.333333333333333,58.3,92.74,-2.67054945,2.50484694,1.03,3.41179242,2.2
0.04,-4.761964181110001,-4.45538074,-4.759895270666,-3.326100018,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.616,4.0,1.18,1.168,0.04,-0.03,1.4600000000000002,11.059,5.0,20.1,91.1,-3.9036656233333336,4.070653291999999,1.03,4.70141915,3.8
0.24,-3.742744422776667,-4.45538074,-4.148363415666,-2.74003407,-4.45538074,-4.60155445333,-4.60155445333,0.0,38.7318,4.0,0.98,1.1026,0.3599999999999999,-0.03,1.3510000000000002,11.67,2.333333333333333,14.3,91.1,-2.926889043333333,2.561104488,0.76,3.13050468,2.2
0.02,-4.627115459443333,-4.45538074,-4.678986037666,-3.243908896,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.1818,4.0,1.22,1.1394,0.0100000000000002,-0.03,1.4123333333333334,11.67,5.0,14.3,91.1,-3.76668042,3.1090944460000003,0.98,0.3905548899999997,3.8
0.05,-3.63353955611,-4.45538074,-4.082840495666,-2.66966128,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.4112,4.0,1.17,1.1126,0.2400000000000002,-0.03,1.3676666666666668,11.67,2.0,14.3,371.1,-2.8096010600000003,3.332953842,0.72,1.0129219000000005,2.0
0.3900000000000001,-6.126303869556667,-4.45538074,-5.578499083734,-4.141009266,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.5322,4.0,1.22,1.0406,1.2400000000000002,-0.03,1.2476666666666667,11.67,3.6666666666666665,19.4,0.0,-5.261847703333333,4.030651298,0.67,4.5014091800000005,3.0
0.55,-6.734818042776666,-4.45538074,-5.943607587666,-4.536148668,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.6964,4.0,1.22,1.065,1.4400000000000004,-0.03,1.288333333333333,11.67,4.0,16.1,91.1,-5.920413373333333,4.243062333999999,0.59,5.563464359999999,3.2
0.4,-3.53952924722,-4.45538074,-4.026434310332,-2.617824054,-4.45538074,-4.60155445333,-4.60155445333,0.0,32.8614,4.0,0.82,1.1726,0.5099999999999998,-0.03,1.467666666666667,11.67,2.333333333333333,22.4,91.1,-2.7232056833333336,2.7787125980000003,1.02,2.04246413,2.2
0.4199999999999999,-6.48388929611,-4.45538074,-5.793050339666,-4.385591420000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.2682,4.0,1.22,1.0784,0.8399999999999999,-0.03,1.3106666666666666,11.67,4.333333333333334,14.3,91.1,-5.669484626666667,3.496027176,0.64,1.82828857,3.4000000000000004
0.02,-4.706899232776667,-4.45538074,-4.726856301666,-3.293077574,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5496,4.0,1.2,1.1567999999999998,0.02,-0.03,1.4413333333333334,10.727,5.333333333333334,16.900000000000002,91.1,-3.848628216666667,3.20494573,1.03,0.3728813400000001,4.0
0.53,-4.968223642776668,-4.45538074,-4.883650947666,-3.454754922,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.0378,4.0,1.22,1.0418,1.99,-0.03,1.2496666666666667,11.67,2.6666666666666665,20.8,91.1,-4.118090463333333,3.534821264,0.69,2.02225901,2.4000000000000004
0.0,-7.432886904843333,-4.45538074,-6.3624489049060005,-4.866643418000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0546,0.0,-0.03,1.271,11.67,8.333333333333332,14.3,91.1,-6.471237956666667,6.224465306000001,0.75,15.47047922,5.8
0.6300000000000001,-6.859683449443334,-4.45538074,-6.0185268316660006,-4.433400246000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0606,2.1900000000000004,-0.03,1.281,11.67,3.333333333333333,17.8,91.1,-5.749166003333333,4.271127192,0.63,5.70378865,2.8
0.0,-6.285252942776667,-4.45538074,-5.673868527666,-4.230453296,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.1138,0.0,-0.03,1.3696666666666666,11.67,9.0,14.3,91.1,-5.410921086666667,5.105155658000001,0.91,9.87393098,6.2
0.07,-4.329125322776667,-4.45538074,-4.500191955666001,-3.083482028,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.4098,2.0,1.15,1.1425999999999998,0.8899999999999997,-0.03,1.4176666666666666,11.67,3.333333333333333,14.3,91.1,-3.499302306666667,4.17636343,1.03,5.229969840000001,2.8
0.4499999999999999,-4.832040309443334,-4.45538074,-4.801940947666,-3.385129694,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.3302,4.0,1.22,1.0676,2.24,-0.03,1.2926666666666666,11.67,2.0,16.900000000000002,91.1,-4.002048416666667,3.553060598,0.64,2.1134556800000004,2.0
0.01,-4.7009892336100005,-4.45538074,-4.723310302166,-3.288536864,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5848,4.0,1.21,1.1545999999999998,0.02,-0.03,1.4376666666666666,10.903,5.0,16.3,91.1,-3.841060366666667,3.188315972,1.03,0.2897325500000001,3.8
0.02,-4.710725439443333,-4.45538074,-4.729152025666,-3.296635082,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5144,4.0,1.2,1.1582,0.02,-0.03,1.4436666666666669,10.551,5.666666666666667,17.2,91.1,-3.854557396666667,3.23406759,1.03,0.51849064,4.2
0.56,-5.128952012776667,-4.45538074,-4.980087969666,-3.551954712000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.1168,4.0,1.22,1.0686,2.4400000000000004,-0.03,1.2943333333333331,11.67,2.6666666666666665,16.5,155.3,-4.280090113333333,4.059681116,0.63,4.64655827,2.4000000000000004
0.2199999999999999,-7.894993554443334,-4.45538074,-6.639712894666,-5.109781402,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0946,0.5899999999999999,-0.03,1.3376666666666666,11.67,4.666666666666667,14.3,91.1,-6.8764679300000005,6.330066304000001,0.86,15.99848421,3.6000000000000005
0.62,-3.4405604611100005,-4.45538074,-3.967053038666,-2.559314528,-4.45538074,-4.60155445333,-4.60155445333,0.0,28.8602,4.0,0.6,1.2886,1.11,-0.03,1.661,11.67,2.333333333333333,75.7,94.21,-2.6256898066666667,2.53383949,1.03,3.26682967,2.2
0.6300000000000001,-7.258458041110001,-4.45538074,-6.257791586666,-4.787282724000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0666,1.99,-0.03,1.291,11.67,3.6666666666666665,16.900000000000002,127.1,-6.3389701333333335,4.265002252,0.53,5.673163949999999,3.0
0.6100000000000001,-6.184326642776667,-4.45538074,-5.613312747666001,-4.08111359,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.7562,4.0,1.22,1.0576,2.1900000000000004,-0.03,1.276,11.67,3.333333333333333,17.6,91.1,-5.162021576666667,4.267718816,0.62,5.686746770000001,2.8
0.04,-4.491902899443334,-4.45538074,-4.597858501666,-3.1449101400000004,-4.45538074,-4.60155445333,-4.60155445333,1.0,26.7102,3.0,1.22,1.1106,1.1900000000000004,-0.03,1.3643333333333334,11.67,3.0,14.3,91.1,-3.6016824933333336,4.193495126,0.76,5.31562832,2.6
0.05,-5.21461981611,-4.45538074,-5.031488651666001,-3.6013453460000004,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.9642,4.0,1.22,1.1138,0.04,-0.03,1.3696666666666666,11.67,5.0,14.3,123.0,-4.362407836666667,3.40602297,0.75,1.3782675400000004,3.8
0.28,-4.927754787776667,-4.45538074,-4.859369634666001,-3.347329192,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.6732,2.0,1.22,1.0566,1.4900000000000002,-0.03,1.274333333333333,11.67,3.333333333333333,14.3,91.1,-3.93904758,4.498545698,0.26,6.84088118,2.8
0.01,-4.690575331110001,-4.45538074,-4.717061960666,-3.281575374,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.618,4.0,1.21,1.153,0.0099999999999997,-0.03,1.435,11.069,4.666666666666667,15.8,91.1,-3.8294578833333337,3.167040424,1.03,0.2841798099999999,3.6000000000000005
0.02,-4.4397978161100005,-4.45538074,-4.566595451666,-3.145912202,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.3306,2.0,1.22,1.1166,0.9400000000000004,-0.03,1.3743333333333334,11.67,3.333333333333333,14.3,91.1,-3.603352596666667,4.325772218,0.71,5.97701378,2.8
0.38,-3.680386652776667,-4.45538074,-4.110948753666,-2.702515096,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.6102,4.0,0.84,1.2226,0.81,-0.03,1.551,11.03,2.0,38.7,309.1,-2.86435742,2.857776664,1.03,1.6471437999999998,2.0
0.4099999999999999,-7.069915299443333,-4.45538074,-6.144665941666,-4.737207022,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0786,0.8399999999999999,-0.03,1.311,11.67,4.333333333333334,14.3,91.1,-6.25551063,3.602911472,0.64,2.3627100500000005,3.4000000000000004
0.0,-4.662521351666667,-4.45538074,-4.700229573,-3.2638884900000003,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.7092,4.0,1.22,1.149,0.0,-0.03,1.4283333333333337,11.525,3.6666666666666665,14.599999999999998,91.1,-3.7999797433333335,3.18909523,1.03,0.2936288400000002,3.0
